before_umap_x,before_umap_y,after_umap_x,after_umap_y,true_label
10.993451,6.4939294,3.794348,6.4773684,0
-1.4560802,5.3111773,10.854487,9.438764,0
6.3248115,9.824262,5.772901,11.216037,1
3.3471115,9.375566,8.116359,10.651038,1
1.738218,8.389868,8.542918,10.642267,0
-1.1688247,4.4862356,10.976451,9.06448,0
-3.3304222,4.5082636,11.990137,9.735071,0
9.445808,6.04213,5.1575212,6.037374,1
3.780071,5.888635,8.437776,8.091013,0
8.742705,8.075273,5.649933,7.533497,1
-2.77502,4.8688126,11.219027,9.103732,1
2.7634215,8.043216,8.9080105,10.369216,0
3.3808744,6.8959074,8.669895,8.721902,0
10.965657,9.359508,3.5667264,9.241156,1
7.1260595,6.1084437,5.9844246,6.54614,1
5.231591,4.01692,7.584753,7.375516,0
13.9738,9.250051,1.1174474,9.374729,1
11.508818,9.549422,2.6979668,9.358579,1
-2.615374,4.233362,11.235475,9.199311,0
10.358693,6.3194985,4.744419,6.265179,1
-0.20886897,4.1846633,10.987511,8.5396805,1
1.7132427,4.928907,8.959283,7.9443517,1
10.303649,6.983881,3.4952362,6.588273,0
-1.4485186,7.1375666,9.751086,10.805771,0
11.838881,5.9088745,3.0604663,6.039539,0
1.7373178,8.535952,8.283319,10.473854,1
6.0063205,9.041302,6.833012,8.938409,0
13.882093,9.276414,1.1040006,9.356769,1
4.598956,5.9245872,8.092243,7.5934815,0
11.803935,8.754785,3.1059844,7.459416,0
