before_umap_x,before_umap_y,after_umap_x,after_umap_y,true_label
0.37201282,5.4844723,10.215873,4.703953,0
10.307464,6.9591365,2.8344343,3.8707302,0
-0.76736146,6.258026,10.746268,5.7590604,0
2.998164,7.8067017,9.237934,5.618239,0
1.7645323,8.508669,9.097635,7.457052,1
8.042535,5.467208,4.870856,2.7698147,1
0.22520034,6.613997,10.003355,4.9849677,1
3.0890822,7.798189,9.596066,5.6204543,0
10.9877205,9.390578,4.4548397,6.3617997,1
0.6414341,6.5893297,9.622721,4.8838577,0
2.1954262,6.0682797,9.745549,5.065469,0
5.8665395,5.5204954,9.3824625,2.7302656,1
2.7253041,8.855503,8.80941,7.4857917,1
8.543454,10.424562,4.6759157,7.16826,1
9.940377,6.331885,4.2466445,3.6349485,1
13.817644,9.196752,2.103326,7.096986,1
2.7097414,8.019758,9.598981,6.8734574,0
5.4520087,9.265158,7.197307,6.6838055,1
13.632516,9.408905,1.9798763,7.1957,1
4.1507597,5.728769,9.917056,-1.0805022,1
7.7218113,9.17455,5.667894,5.4731474,1
-3.4885867,5.0275764,12.670365,6.1332817,0
5.7854304,6.515124,7.1542053,4.247185,0
-1.0349872,6.1931353,10.742327,5.9740148,1
11.641074,3.6004994,5.003859,1.6331996,1
2.6580071,7.5648327,9.581671,5.2884426,0
5.4933577,5.812085,6.858958,3.6981559,1
-2.9327512,5.721889,12.47393,6.105116,0
2.3865058,8.759225,8.305894,7.214189,0
-0.19212508,4.162103,11.217317,4.3214226,1
5.485615,9.166724,6.348059,5.734825,0
7.4420204,6.225018,5.7623997,3.3754423,0
8.130195,10.657075,6.1095643,7.6034493,1
12.88348,9.1198635,2.575513,6.778104,0
-3.7204728,5.965155,12.943901,6.983397,1
5.0809836,9.259499,8.570644,6.984661,0
11.162781,4.8400135,4.5272684,2.8308406,1
-0.9059993,6.2740607,11.1057205,6.021745,0
5.7060885,6.512637,7.2089057,3.7943766,1
7.0773597,7.557303,6.5399456,4.7379484,0
10.293976,6.9146943,3.8150554,4.116317,0
-1.1288745,5.6258764,11.479693,5.6447515,1
2.7602823,4.2533774,9.293492,3.051519,1
-2.9415405,4.28515,12.9059725,5.404448,0
10.227119,5.772166,4.18269,3.0743537,0
-3.6590028,6.046703,12.981524,6.9869804,1
-1.7209917,3.9436774,11.513529,4.162412,0
2.8470352,6.6562953,9.420723,5.0749917,0
5.4000354,3.627362,7.5842347,2.4591296,0
6.995801,2.9408228,5.2879434,1.7658688,0
-0.41165367,5.442523,10.223227,4.116141,1
3.0827658,4.14414,9.5086,3.0207987,0
8.971111,9.790215,5.2876506,6.1546197,0
1.2811068,7.4240556,10.019,6.1546364,1
0.6074592,6.451967,9.564549,4.6673474,0
4.589723,7.3564634,7.982224,3.9722056,0
