before_umap_x,before_umap_y,true_label,decision_value
-0.8894243,4.3082485,0,-1.3658307691508171
9.302059,7.0811734,1,0.9998559518213985
2.907869,7.1061096,1,0.8810434010647531
6.618625,7.1327806,1,1.000047779634157
4.832464,3.529083,0,-0.9996572613062981
11.649118,4.6974297,0,-0.9998042257094666
-0.3909053,5.575884,1,0.6574743912259956
-2.558182,5.8320885,1,1.2680916693316857
1.5210412,6.096253,1,0.35290451375997817
-3.690783,5.3943477,1,0.8454139083605466
-3.2783346,4.370208,1,1.0334363057701608
2.6054347,8.768496,1,1.0002697038263397
1.541861,4.5472097,1,0.9681292534789481
2.356877,4.2041707,0,-1.0003087108371038
4.914041,3.8415473,1,0.9999510290701474
5.9214387,9.697407,1,0.9998213507318812
4.9520526,4.7305574,0,-1.0002296152387018
6.605794,6.508064,1,1.1035554746572733
7.469536,6.2284985,0,-0.9998780719040556
5.4806848,6.4864955,0,-1.0002557800315521
-2.7033472,6.090137,1,1.0002263958835058
2.6662548,8.040022,0,-1.0211875819617908
8.499734,10.479214,1,0.9996725243328173
-0.36120194,7.0018773,0,-1.4966048427324146
10.91925,6.723309,0,-0.9998485781491192
-0.44190335,4.1248918,0,-0.9998592148339742
11.96372,4.5820985,1,1.0002450923681439
1.2248256,7.0740004,0,-1.0003808411494453
3.9929888,9.426787,1,0.8800802643140071
-1.7265817,4.772385,0,-0.9998200312484875
12.800533,4.362361,0,-0.9999985978339408
11.363272,10.155497,0,-0.9998098101424472
-0.8799201,7.6374674,1,1.0001619725105697
12.353281,9.564048,0,-0.4549366438191103
6.6619525,5.555625,0,-0.9997400088114115
3.3093967,6.0959,1,0.9996938647091427
-1.8773419,4.755119,0,-0.9996457702590875
3.0387673,4.161555,1,1.0001269853831194
0.030458272,4.6927567,0,-0.9997921012701378
1.7768667,4.3367248,0,-1.0002724171297177
1.9386585,7.227553,0,-1.530843383331643
5.0008817,6.562871,1,1.000256584509443
6.96449,5.9256334,0,-1.2066310873393091
-0.88733643,4.0025682,0,-0.5388497816012339
3.971656,10.232205,0,-0.32307196662367094
7.722754,9.972724,1,1.5923307956130408
4.001854,4.5710287,0,-1.1093645212821164
-2.090874,5.553056,1,0.8962328052908267
7.6044545,6.183483,0,-1.0320164773792662
6.2240667,8.477522,1,0.6402307945419049
8.030858,5.968743,1,0.9996722770101214
8.452702,9.352804,1,0.9997406185318816
4.82258,5.8320208,0,-1.069271628478769
0.14871596,7.172158,1,-0.1496842307682827
1.422653,8.142912,0,-1.5806009048378253
3.0198436,5.4637437,1,0.9997336688319782
12.893816,9.17561,1,1.1159047756706821
0.18343297,6.466072,0,-0.9997684623459524
13.890412,9.20989,1,1.033350695979448
4.0400963,4.7750683,0,-0.9997556716298307
11.512995,6.2896304,0,-1.3687341070634471
2.4560902,7.8101954,1,1.0002552897051076
2.9771428,9.282359,0,-0.2634424996905224
-0.13177228,6.8036194,1,0.9998610437860287
8.737219,8.064132,1,1.0793274806791124
