before_umap_x,before_umap_y,after_umap_x,after_umap_y,true_label
1.3397647,6.474318,3.0434363,13.559786,1
-3.7489657,5.6404476,1.8338283,6.2019253,0
6.2143083,6.1892567,-1.2370567,12.563745,0
11.477218,4.02321,7.3728247,20.197344,1
6.325197,5.749786,4.868641,11.565953,1
8.296997,7.383256,-5.148388,11.692348,0
-1.284519,6.397676,1.3103435,9.708675,0
11.793961,4.4663653,-0.07381741,11.252864,0
3.899568,7.394678,0.3970822,10.58716,0
5.261252,3.6208243,-11.311247,7.026683,1
1.3937752,7.1958466,1.4950775,13.180952,1
5.682387,6.5969725,-0.1866021,11.225675,0
12.532518,4.6646943,-4.9913397,13.1863985,0
5.1697035,9.531527,0.03808998,8.002844,1
5.235739,9.670993,-0.4232137,6.99411,0
11.375993,5.4055557,-5.3045588,13.296583,0
-2.8969555,4.024938,-1.0820603,10.807553,1
5.036663,9.1544485,3.8957067,4.6997633,1
2.7937326,8.125965,-3.3852625,9.393655,0
-1.4245535,6.788008,3.5990388,4.7429104,1
-0.3726873,6.9811,-3.0036962,8.446084,0
5.634763,3.901356,-1.9865401,6.7690654,0
2.0278926,8.813491,4.9122634,3.7933657,1
6.2159166,9.74386,2.8742442,5.6130652,1
-3.5317864,5.56529,-3.386271,9.374316,0
13.3130865,9.459784,5.782165,4.233787,1
4.717877,6.1466074,-1.168937,12.553183,0
0.5200045,5.9910374,-3.930632,11.456844,0
-0.6540441,7.6753097,1.1889365,6.2181787,1
-2.734284,4.8584433,0.3856176,9.228365,1
6.8648825,2.9043956,-5.626377,7.601774,0
-3.493047,5.648501,-1.0958741,7.877367,1
12.6449375,2.6227312,7.167739,13.069702,1
5.534675,9.084388,3.3037882,8.536874,1
3.69471,8.455253,1.3060504,9.759782,1
8.198878,8.9597435,1.4839196,8.318314,1
8.191168,10.350409,3.744138,3.90532,1
6.188297,6.083654,-3.7026353,12.957558,0
11.852113,8.805377,-3.9262707,12.874929,0
4.9403963,5.860997,0.04214077,12.071358,1
5.193814,8.932674,2.4687517,7.7263594,0
5.94193,3.5812654,-4.725502,12.97485,0
11.727621,4.7177825,0.36316267,11.178894,0
12.616214,9.634874,4.886999,3.9043138,1
4.522303,8.011814,-1.7727462,9.780826,0
-3.76158,5.702995,3.2716627,4.5611506,1
0.76659155,5.3466773,1.3041528,12.210085,0
-2.296436,4.583499,-0.28522968,11.877539,0
